Gene,ADL,AFD,AIN,AIY,ASEL,ASER
WBGene00006604,0.881693044,0.192053001,1.757000094,1.121652299,2.144854047,0.542860617
WBGene00006605,0.20456554,0.585713473,0.27864474,0.949535719,0.626356285,2.087192934
WBGene00006606,0.563119222,0.412051788,0.664003711,0.491303958,0.768876626,0.748479611
WBGene00006607,0.880678058,0.945343277,1.472845272,1.668261645,0.499819414,0.720507208
WBGene00006608,1.944285037,0.217286969,0.525977284,1.266118847,0.745664173,2.761033339
WBGene00006609,0.483024852,0.143161789,0.036534338,0.146307929,0.586254211,4.777497289
WBGene00006610,1.884849581,0.167396076,0.342358375,2.268714251,1.465853769,0.117529152
WBGene00006611,1.099499657,0.318172932,1.104546943,2.465388021,0.154978479,0.331900336
WBGene00006612,0.028054834,0.377223897,0.070669543,0,0.063962767,0.140967167
WBGene00006613,0.310228039,0.59058328,1.520875066,0.635821955,1.206449755,0.334998665
WBGene00006614,0.021286797,0.108359027,0.223984016,0.011107573,0.022953922,0.121748339
WBGene00006615,0.175329028,0.031744749,0.105407326,0.698410047,0.761729942,12.63199733
WBGene00006616,0.300687637,0.087641662,0.148685444,0.187378917,0.250530072,0.607952924
WBGene00006617,0.360318625,1.209851169,1.041671559,0.533857364,0.779009359,0.834880042
WBGene00006618,0.153545679,2.210440841,0.405646347,0.882579876,1.778775744,0.187161646
WBGene00006619,0.073533759,15.48571607,0.227733923,2.412220864,0.057220005,0.088067304
WBGene00006620,11.3603378,0.156289754,0.395048998,0.726463306,0.262740108,0.24060419
WBGene00006621,0,0,7.197605999,0,0,0
WBGene00006622,0.66188678,0.282957466,0.614577444,0.576966255,0.269082548,1.094815562
WBGene00006623,0.339403786,0.159694395,0.397065387,1.155141316,0.189336936,0.515138185
WBGene00006624,0.613737841,1.367927503,1.030409692,0.415876105,0.749445978,0.400081517
WBGene00006625,0.185909228,0.136234174,0.257637545,0.448764347,0.388005943,0.165785206
WBGene00006626,0.586611728,2.682026385,1.398359371,0.972023371,1.320159817,0.646846363
WBGene00006627,2.607776562,0.349201198,0.748352105,0.542046551,0.27619792,0.339054471
WBGene00006628,0.827510721,0.145004199,0.469314653,0.385823327,0.198558098,0.33723557
WBGene00006629,0.028187478,9.925980563,0.030229164,0.025343023,0.006291632,0.092484105
WBGene00006630,3.607643554,0.02588843,0.002864467,0,0.053076356,0.051733582
WBGene00006631,2.186750211,0.028360142,0.009247326,0,0.005684922,0.070534347
WBGene00006632,3.089983297,0.041622778,0.341914274,0.971277118,0.082843803,0.393672857
WBGene00006633,0.049238047,0.043921813,1.480645918,0.076630988,0.826442978,0.222622326
WBGene00006634,0.190431372,0.339424617,0.311467115,0.061421134,0.032115203,0.379682713
WBGene00006635,0.037810153,0.02048314,0.189554237,2.240234054,0.287700137,0.046078848
WBGene00006636,1.279131795,1.072075185,0.451838687,2.215991511,0.138732936,0.763790862
WBGene00006637,0.997366938,0.220629007,0.322152244,0.148767781,0.325371409,0.258918631
WBGene00006638,0.831499461,0.113341567,0.952008824,0.321212958,0.06960881,0.150803612
WBGene00006639,0.423397653,0.421191734,0.572783228,0,0.444808171,0.335776627
WBGene00006640,0.383474892,0.120258106,0.116600187,0.087516037,0.080775348,0.092086546
WBGene00006641,0.164496452,0.090548302,0.371603607,0.406880964,0.059234166,0.213305676
WBGene00006642,0.274280793,0.749771645,0.261522692,2.148850834,1.353706672,3.227780293
WBGene00006643,1.052216486,0.49608595,0.347395501,1.02500552,0,0.660214422
WBGene00006644,2.82418708,0.154859326,0.17973514,0.13581562,1.341645644,0.460825154
WBGene00006645,0.125981336,0.2159127,0.147326432,0.467184379,0.064611401,0.197189035
WBGene00006646,0.824863296,0.468139253,1.403898367,1.500870427,1.051513321,0.138640171
WBGene00006647,0.61041232,0.075883416,1.666827569,0.211754837,0.606805028,0.66223495
WBGene00006648,0.712982854,0.819801542,0.574948406,5.269819249,1.279106854,0.879134557
WBGene00006649,0.200608073,2.176805549,0.637738857,0.141185353,0.09106795,0.123246212
WBGene00006650,0.515592094,0.285043936,0.256013967,1.323229572,0.175985551,2.689968992
WBGene00006651,0.48478671,0.629771271,1.249496948,1.093177408,0.204976576,1.612265084
WBGene00006652,0.00342595,44.53918488,0.005323418,0.009007559,0.007245792,0.012310172
WBGene00006654,0.006968848,0.002337309,2.536028613,36.80074643,0.001018283,0.008420763
WBGene00006655,3.794715196,0.757847081,0.016708175,0.004052818,0.516628907,5.533901353
WBGene00006656,11.43446388,0.468042938,0.694504331,1.311217302,0.364846849,0.406153815
WBGene00006657,0.015047093,0.023590827,1.18097526,0.072039595,0.650289458,0.042660146
WBGene00006658,0.473289151,0.00390263,20.37925875,0.019340636,0.005919444,0.025218639
WBGene00006659,0.109153545,0,0.321004082,0,0,0.347427363
WBGene00006660,1.074658994,2.937619364,0.466706692,1.104572975,0.384441622,12.31533033
WBGene00006661,0.594442024,0.659604624,0.544480812,4.61950165,0.255680357,0.161103952
WBGene00006662,0.687816843,0.010105122,0.160634666,0.036493755,0.033134556,0.034072025
WBGene00006663,0.263652552,0.283411421,0.307747206,0.708492951,0.546385516,0.308700343
WBGene00006664,0.348805348,0.132048785,0.221227773,0.255958302,0.208459309,0.347897352
WBGene00006665,0.003322717,0.028128581,0.006912239,0.007124247,0.109860641,0.319312029
WBGene00006666,0.035294491,0.109390959,0.094006042,0.102283842,0.125464387,0.066168342
WBGene00006667,0.159019697,0.039245412,0.17633542,0.294696947,0.078442585,0.212848483
WBGene00006668,0.293467111,0.092757126,3.60503291,0.01846009,0.185431585,0.097006933
WBGene00006669,4.924436064,4.611180692,0.086144336,0.013698309,4.610879267,5.007369045
WBGene00006670,0.08928933,0.094020228,0.160725307,10.41816909,0.100115138,0.294659459
WBGene00006671,0.026038392,0.231568765,1.257270934,0.09975921,0.205509595,0.130530471
WBGene00006672,0.226471312,0.106048892,0.087695999,0.163545948,0.049627168,0.078894938
WBGene00006673,0.067596628,0,0.290601935,0,2.508806063,0.870714421
WBGene00006674,0.291746148,0.475665594,1.315054805,0,1.080751869,0.996596049
WBGene00006675,0.713980591,0.565391236,0.87487744,0.962763157,1.634498465,4.962180634
WBGene00006676,0.052600734,0.030534134,0.073432762,0.035920695,0.023296888,0.150142955
WBGene00006677,0.994676295,0.222776362,0.355842275,1.215106571,0.339978678,0.080317016
WBGene00006678,0.980359424,0.664041243,0.077693298,0.143462288,0.072721558,0.58621664
WBGene00006679,0.006738705,0.112655285,0.080430692,0.031919853,0.003407041,0.074577562
WBGene00006680,0.728853239,0.34763157,0.72113201,0.456624461,0.223527114,0.368274065
WBGene00006681,0.20439074,0.008962343,0.564895204,0.010251077,0.460424552,0.336617791
WBGene00006682,0.126708518,0.011715115,0.079610165,0.016421932,0.082349018,0.117092526
WBGene00006683,3.032449079,0.398749587,1.188888408,0.605048491,0.484129687,0.266603594
WBGene00006684,0.290445664,0.099327446,0.091838476,0.031498039,0.104495844,0.099211397
WBGene00006685,0.974040722,0.213958469,1.266676446,0.515323091,0.985956231,1.136502671
WBGene00006686,1.44328515,0.470864871,0.87041508,0.103885883,0.5487295,0.814746984
WBGene00006687,0.015872697,0.131794791,0.302785364,0.014309707,0.040614283,0.048312013
WBGene00006688,0.156071056,0.089201052,0.525460943,0,0.06302416,0.06180917
WBGene00006689,0.906748731,0,0.816789542,1.051966269,0,0
WBGene00006690,0.086872849,0.061365093,0.297598389,0.100568888,0.098841834,0.391966796
WBGene00006691,0.005919093,0.005648396,0.058601554,0.023082938,0.24595803,0.025830473
WBGene00006692,0.834920191,0.294334084,0.209826073,0.338452159,0.255623466,1.455044059
WBGene00006693,0.06101722,0.020869786,0.258501436,0.052234768,0.360961552,0.329648275
WBGene00006694,1.047744065,0.308215741,0.11744342,1.282282361,0.049497707,0
WBGene00006695,0.189201467,0.117596391,0.191104739,4.763616867,0.333062635,0.442223884
WBGene00006696,0.057788999,0.137127697,0.346251151,0.028375651,0.017597303,0.130676446
WBGene00006697,0.675020527,1.035109734,0.558024424,0.3788891,1.232350493,1.020133818
WBGene00006698,1.054448456,0.859189348,1.660618479,1.53298065,1.200847927,0.816364425
WBGene00006699,1.236671598,1.326830222,1.041609042,1.243285731,1.229154435,1.700246121
WBGene00006700,0.987929992,0.260185744,2.015893409,0.236025854,0.195642236,1.518004627
WBGene00006701,0.782968538,1.705666709,0.954991462,1.859081522,0.29319654,0.423850354
WBGene00006702,0.80034707,2.003121071,1.904116274,0.67635806,0.705529745,0.23980496
WBGene00006703,0.846310124,1.614915825,1.31453619,0.357015056,1.425517922,0.585389278
WBGene00006704,0.566433243,1.192868797,0.845276309,2.396305834,0.91972152,0.674822234
WBGene00006705,0.645031838,2.431344785,0.106166849,1.878042207,1.427773475,4.513236343
WBGene00006706,0.295467068,1.847442756,0.579183583,4.252137747,1.867889906,0.840008686
WBGene00006707,0.917880466,0.839516378,1.390351065,0.493145729,1.016276609,1.267650694
WBGene00006708,0.750875743,1.122752187,1.285065207,0.620713728,0.756387848,0.897198568
WBGene00006709,0.601275324,1.18706436,1.346158785,1.741032283,1.476916629,2.601412937
WBGene00006710,0.33719711,0.829073799,2.707135452,0.792867935,0.091870859,6.650593215
WBGene00006711,0.947617566,0.045801713,0.374510665,0.194290491,0.313068352,0.995773508
WBGene00006712,0.107871916,0.461795921,0.3300805,4.028580884,1.268204827,5.384056674
WBGene00006713,3.425948855,0.040794076,0.844481474,0.119425965,0.467888181,0.389541103
WBGene00006714,1.303043097,0.137811366,0.792192536,0.482477729,0.190300453,1.503437773
WBGene00006715,1.005983451,0.964368938,0.629592729,0.417656791,1.352152771,0.8149257
WBGene00006716,1.196493409,1.47078861,1.263623443,1.238935958,1.595639075,1.342629591
WBGene00006717,1.431447815,0.646950016,2.334194196,0.801590775,0.056257256,1.238280459
WBGene00006718,0.303565341,0.557689268,0.23997978,0.48857693,0.19822884,0.165143572
WBGene00006719,2.270929071,0,0.771286457,1.586569951,0.695379119,0
WBGene00006720,1.024581991,3.577446166,0.863301398,0.964136122,0.936083171,0.382581849
WBGene00006721,0.179177334,0.008559261,0.49987614,0.043330882,0.38559726,0.376495957
WBGene00006722,0.45738752,0.948976464,0.986873984,4.086466059,1.545676006,0.834574176
WBGene00006723,0.238195412,0.39850977,1.630966456,0.119590347,1.275014971,0.373882689
WBGene00006724,1.544794516,1.64611999,0.703723772,0.731890236,1.009568807,0.893567588
WBGene00006725,1.081669353,0.498466189,0.636429358,1.054827132,1.648072176,2.613214241
WBGene00006726,0.854707691,1.027435586,1.195581554,0.541809614,0.572229938,0.764898777
WBGene00006727,0.767273401,1.252550739,0.821677684,1.631566115,0.670061403,0.970272485
WBGene00006728,0.64433706,0.748581009,1.158197613,2.447334301,1.322719715,2.006626388
WBGene00006729,1.221693558,0.156792284,1.199900404,0.407598534,1.024259238,0.177447398
WBGene00006730,0.384011778,1.814785054,2.130169739,0.485056175,1.491488491,1.955359584
WBGene00006731,0.134143951,6.133095858,0.089604195,0.007389489,0.053265382,0.022297812
WBGene00006732,0.594211587,1.336266545,0.861641332,1.609058221,0.277748313,0.99620298
WBGene00006733,1.124326126,1.049847326,1.305704866,0.913920215,0.699254716,0.442626273
WBGene00006734,1.324985336,1.743216346,0.753854968,0.694417464,0.862720529,0.609289469
WBGene00006735,0.696686238,1.554723365,0.596237322,1.273849717,0.491905631,0.4451052
WBGene00006736,0.608179057,1.139403965,3.416511056,2.106574326,0,0.254561742
WBGene00006737,1.125522658,0.993805496,1.052091058,2.081201745,0.117138464,0.168149684
WBGene00006738,0.790976415,1.172863657,0.469079031,1.09597833,1.511904745,0.529275221
WBGene00006739,1.106850668,0.408435828,1.168803584,0.521638634,0.199325467,0.463583317
WBGene00006740,7.939995393,0.562424598,0.239423161,0.376100618,0.233063072,0.310169553
WBGene00006741,0.234232757,0.119873863,1.299984809,0.739071346,0.304124174,0.240410994
WBGene00006742,0.340739696,0.1984437,1.24135841,0.517232003,0.422678665,0.20650626
WBGene00006743,0.007462326,0.004934626,0.096178791,0.007361493,0.360639654,0.145939811
WBGene00006744,0.010046077,0.00978484,0.033295862,0.034078407,0.001681355,0.002896176
WBGene00006745,0.147345174,0.01265396,0.030676922,0.034116221,0.187823589,0.045996288
WBGene00006746,0.081901056,0.18675198,0.398412476,1.581799355,0.072919954,0.507968596
WBGene00006747,0.223216405,0.193002499,0.022987012,0.253216109,0.204169044,0.349772691
WBGene00006748,0.300243801,0.019998648,0.064344751,0.029463267,0.055833338,0.076767904
WBGene00006749,0.319159913,0.086476211,1.086897971,0.256926484,0.335748061,0.101762786
WBGene00006750,0.25297792,0.66683336,0.940887096,0.262314812,0.408002713,0.292634372
WBGene00006751,0.860575545,0.549102039,1.134655483,1.524740816,0.420225712,1.239380552
WBGene00006752,0.654425203,1.70434242,0.769426395,1.59188313,0.39914203,1.909073273
WBGene00006753,0.495517091,0.777444302,0.887124954,1.441421636,0.458702584,0.550195762
WBGene00006754,2.025799848,2.603104776,1.37949563,1.009451079,0.827119385,1.491044816
WBGene00006755,0.257618045,0.592526943,1.219887598,0.64356251,0.84004605,1.325224988
WBGene00006756,0.054456554,0.106102511,1.893173632,3.617901996,0.459449347,0.206630475
WBGene00006757,0.267317042,0.23501732,0.459900184,0.665810952,0.46713186,0.363712331
WBGene00006759,0.39397035,2.747732356,0.512928616,2.005152925,0.679277306,0.570343495
WBGene00006760,0.996713996,0.528136166,0.725269656,0.174542077,0.082486569,0.266010915
WBGene00006761,0.302440669,2.019584499,0.637206414,0.944359685,0.660768536,0.405559401
WBGene00006762,0.008356883,0.001372353,0.003691086,0.003863222,0.210542589,0.216833376
WBGene00006763,0.626743008,0.426335108,1.494224614,3.410618283,0.226491253,0.690756721
WBGene00006764,0.182763267,1.094422063,1.427466655,0.648274949,1.075087357,1.223914646
WBGene00006765,0.067263485,0.039252241,4.763803321,0.069377494,0.066292135,0.100135708
WBGene00006766,0.004780903,0.003663049,0.076700968,0.00427139,0.012628993,0.009863105
WBGene00006767,0.257332429,8.080333074,0.047504935,0.095927014,0.27651996,1.68390061
WBGene00006768,0.598877942,0.732056837,0.942656619,2.362042466,0.333911132,1.901330277
WBGene00006769,0.403596533,0.654009525,0.866326076,0.773526101,0.480041179,0.483196765
WBGene00006770,0.23934992,1.203046762,0.452442728,3.069804313,0.043177412,0.143712012
WBGene00006771,0.463949687,0.856308969,0.267869547,0.788184454,0.079950312,0.756994394
WBGene00006772,0.314353067,0.788715635,1.170815254,0.802887297,0.671872868,0.559497031
WBGene00006773,0.643529017,0.25056357,1.127002623,0.439427524,0.495519175,0.645036785
WBGene00006774,0.060777661,2.519063312,1.809866794,0.975288087,2.332086587,1.700997483
WBGene00006775,0.060514558,0.00744998,0.011027284,0,0.07398856,0.157056231
WBGene00006776,0.533149222,0.211750775,0.721234933,1.239983874,0.139844476,0.269589031
WBGene00006777,0.262740012,1.295603994,0.697912148,2.438092107,0.168716331,0.488461696
WBGene00006778,0.01851288,0.071991325,0.13783324,0.028743712,0.009725583,0.144119994
WBGene00006779,1.09223152,2.897842062,0.588851368,1.224329706,1.563335389,4.603034946
WBGene00006780,0.234077559,0.609501594,0.567317592,0.572447222,0.94115882,1.261277181
WBGene00006781,0.195546397,0.302546492,0.2485243,0.775715887,1.806073716,0.249348996
WBGene00006782,0.040775663,0.021999207,0.012231937,0.025711949,0.064580027,0.257402534
WBGene00006783,0.0525997,0.003995395,4.033784059,0.278156816,0.080837718,0.171970376
WBGene00006784,0.108415297,0.079517675,0.290462993,0.01558296,0.84813123,0.237155223
WBGene00006785,0.405653532,0.082596495,1.934658376,1.471147379,0.675198696,0.827967534
WBGene00006786,0.358652209,0.782964066,1.300588697,0.724520315,0.851739367,0.367671704
WBGene00006787,0.363431498,0.06191587,0.085037637,0.242664477,2.554678939,0.098333064
WBGene00006788,0.10164165,0.916792145,0.658787967,0.023653179,0.225181449,0.250740692
WBGene00006789,0.920185333,0.219137534,1.574255967,0.741640985,1.110774259,0.400294875
WBGene00006790,0.510995722,0.659826553,0.1147622,0.025806636,0.271152279,2.748022235
WBGene00006791,0.396731276,0.380642218,1.084152329,0.830462504,0.605541075,2.787318323
WBGene00006792,0.046701197,0.069641228,1.675742387,0.121455695,0.015614118,0.09919362
WBGene00006793,0.213818414,0.798988519,0.445878594,0.13709245,0.086397575,0.66121313
WBGene00006794,0.791039225,0.482225733,0.611513,0.510116047,0.290262002,0.768223537
WBGene00006795,0.546469828,0.548943588,0.557866126,1.335938386,0.717322553,0.561873305
WBGene00006796,0.13095727,0.03466895,0.148857235,0.343899437,0.57050959,0.014972677
WBGene00006797,0.095804515,0.038494547,0.185022922,0.496804831,0.501705437,0.140715978
WBGene00006798,0.357933255,0.505158173,0.74054772,1.154932401,0.972906508,2.164559181
WBGene00006801,0.609701954,1.391040407,0.50201041,0.065568953,1.069465548,0.329869657
WBGene00006802,0.516539471,0.655059311,0.952385442,0.979286455,1.272461923,0.851176027
WBGene00006803,0.216846383,0.286057774,0.46984062,0.112008252,0.564013778,0.570998744
WBGene00006804,0.165412713,0.048622075,0.115493254,0.296356855,0.08273468,0.094904833
WBGene00006805,0.227966533,0.709299041,1.696902061,0.786751356,1.274784919,1.344126849
WBGene00006807,0.504615167,0.576231839,0.399433964,0.193104079,1.49860357,4.707000043
WBGene00006808,0.646921894,1.689643157,1.090605191,0.781226693,1.063710856,1.186163767
WBGene00006809,0.04551383,0.004945943,4.472240343,0.021200943,0.115312217,0.139848744
WBGene00006810,0.286228856,0.187664815,1.934469527,0.683754169,0.340736491,0.295456815
WBGene00006811,0.070156191,0.100363182,1.196856826,0.274092903,0.292036117,0.095333601
WBGene00006812,0.150559619,0.101097644,1.123957087,1.039782742,0.597059322,0.232151651
WBGene00006814,2.259835396,0.071155947,0.051395286,0.092938952,0.572553796,0.059494341
WBGene00006815,0.270406331,0.048552384,0.170010928,0.200935967,0.742182907,0.262781014
WBGene00006816,1.015729892,2.833372959,1.046351485,0.170862828,2.400733184,1.834825696
WBGene00006817,0.561957859,0.060130293,1.880785092,0.256664997,0.056469075,0.073838445
WBGene00006818,5.003676198,0.119407446,0.061183369,0.005059949,0.229374855,0.33843698
WBGene00006819,0.230076192,1.563832721,1.102809368,0.967264691,1.926407423,0.224308727
WBGene00006820,0.090532646,0.107444517,2.556029884,0.20067673,0.156430567,0.126858139
WBGene00006822,1.415734863,1.344076483,0.721564788,0.398914617,0.299836651,0.25066861
WBGene00006823,0.564112002,0.851441863,0.737746707,1.775176126,0.396851432,0.625388331
